@RELATION LeftWrist
@ATTRIBUTE mean_x numeric
@ATTRIBUTE mean_y numeric
@ATTRIBUTE mean_z numeric
@ATTRIBUTE energy_x numeric
@ATTRIBUTE energy_y numeric
@ATTRIBUTE energy_z numeric
@ATTRIBUTE normEn_x numeric
@ATTRIBUTE normEn_y numeric
@ATTRIBUTE normEn_z numeric
@ATTRIBUTE corr_x numeric
@ATTRIBUTE corr_y numeric
@ATTRIBUTE corr_z numeric
@ATTRIBUTE label{0.000000,101.000000,102.000000,104.000000,105.000000}
@DATA
-679.531250,665.242188,83.984375,5276573.102362,19934453.409449,3473208.409449,6.356824,6.137036,6.399462,0.095420,0.568359,0.304271,102.000000
-419.401575,-167.118110,-659.842520,23293725.682540,19931294.555556,23581181.444444,6.671690,6.579736,6.686730,0.220249,-0.659769,-0.112513,101.000000
-399.777778,587.222222,397.666667,987247.750000,1970054.500000,4228636.500000,2.861587,2.835346,2.764997,-0.043485,0.785482,-0.249582,0.000000
-544.062500,870.953125,221.632813,11883958.929134,9406824.535433,7462415.866142,6.226667,6.252532,6.350455,0.114280,0.040805,0.057551,102.000000
-617.781250,771.437500,54.000000,7939265.385827,25315154.141732,11789916.724409,6.176976,5.776640,6.169857,0.034380,-0.449587,0.190364,102.000000
-522.742188,821.320313,175.406250,4803497.818898,9146785.125984,1945324.724409,6.130269,6.147080,6.285671,-0.495008,0.223853,-0.436536,0.000000
-508.882813,863.265625,170.375000,4700931.267717,12405238.897638,2348205.354331,6.315479,6.144311,6.334174,-0.522630,0.173764,-0.610777,0.000000
-476.914063,900.585938,162.648438,5011984.181102,14241841.440945,2084637.409449,6.274712,6.052936,6.428278,-0.561812,0.148217,-0.570199,0.000000
-468.859375,868.843750,186.109375,5661824.472441,12524788.787402,1465475.496063,6.125945,6.053665,6.353409,-0.564849,0.240126,-0.428314,0.000000
-465.976563,872.648438,170.195313,6790953.251969,10740781.535433,2149468.842520,6.413082,6.290123,6.655164,-0.384205,-0.050372,-0.202405,0.000000
-486.281250,875.429688,165.289063,6050170.834646,11683174.165354,2113062.606299,6.497683,6.289856,6.642484,-0.339394,0.024425,-0.268372,0.000000
-479.921875,843.765625,193.679688,5477113.165354,12266831.590551,1842079.110236,6.288759,6.005972,6.368903,-0.469339,0.381404,-0.511442,0.000000
-543.953125,823.289063,226.289063,6851769.165354,10466739.708661,3168977.944882,6.157592,6.232946,6.398594,-0.398557,0.177165,-0.369315,0.000000
-610.562500,781.367188,257.843750,5608709.543307,6852875.834646,3728054.299213,6.296178,6.442537,6.377563,-0.337680,-0.027300,-0.188203,0.000000
-611.851563,737.695313,257.656250,4752912.307087,5756638.858268,3570029.732283,6.299840,6.286772,6.123298,-0.046027,0.277361,-0.379624,0.000000
-602.062500,743.367188,323.828125,4664726.677165,9575345.125984,4527477.133858,6.290616,6.218040,6.005674,-0.253693,0.596249,-0.404307,0.000000
-534.390625,792.460938,399.687500,4828297.543307,10174062.669291,3748413.984252,6.355815,6.295756,6.400725,-0.328215,0.409529,-0.331870,0.000000
-512.867188,801.273438,342.828125,6401716.149606,11554382.039370,3133621.637795,6.333094,6.352032,6.489924,-0.339391,0.278387,-0.177582,0.000000
-460.085938,857.820313,237.773438,6626997.472441,17828788.275591,2459344.055118,6.339755,6.210229,6.520140,-0.291303,0.380275,-0.371314,0.000000
-360.437500,931.054688,184.890625,6035967.496063,21932060.842520,2725632.472441,6.315634,5.957992,6.422366,-0.337117,0.407851,-0.436495,0.000000
-204.820313,921.804688,296.367188,9751425.881890,14917077.787402,6777732.779528,6.458900,6.155666,6.353206,-0.200063,0.098969,0.260739,0.000000
-43.265625,830.164063,534.742188,5639237.511811,4859907.582677,5581187.519685,6.497749,6.561121,6.433852,-0.024230,-0.382205,0.275744,0.000000
-144.406250,738.976563,627.953125,6951672.818898,7518716.905512,10208902.771654,6.608009,6.648227,6.895568,0.099086,-0.719612,0.244195,0.000000
-301.539063,815.289063,465.523438,5321510.102362,9519114.385827,13038339.960630,6.699779,6.573940,6.817104,0.108458,-0.663479,0.243592,0.000000
-266.781250,922.734375,292.734375,3714731.212598,2631840.220472,1566285.574803,6.238795,6.164933,6.291555,0.197962,-0.003513,0.081393,0.000000
-194.085938,916.242188,332.937500,1997529.755906,1128489.818898,2469885.480315,6.311624,6.551899,6.573015,-0.176200,-0.440619,0.267033,0.000000
-253.921875,898.882813,338.312500,2925256.787402,1399055.362205,2819305.322835,6.184168,6.435447,6.627279,0.223038,-0.197807,0.314266,0.000000
-394.343750,888.984375,225.406250,2984166.677165,3968378.929134,1869824.881890,6.165557,5.966407,6.213146,0.011538,0.258980,0.223663,0.000000
-469.164063,882.789063,180.296875,3998261.976378,7509172.716535,1311069.448819,6.194397,6.031597,6.478263,-0.250491,0.206944,-0.100505,0.000000
-464.507813,874.515625,167.101563,4118844.464567,10502716.440945,1313463.110236,6.263760,5.919858,6.279652,-0.223116,0.053040,-0.087094,0.000000
-457.515625,870.351563,151.757813,3153472.472441,12695909.976378,1534975.488189,6.336847,5.881645,6.279875,-0.217164,0.131689,-0.403251,0.000000
-462.085938,898.031250,180.070313,3806357.220472,11478318.236220,1714101.787402,6.468884,6.018743,6.189048,-0.264076,0.219274,-0.423965,0.000000
-420.906250,898.937500,187.570313,3862077.354331,9234268.220472,1358403.897638,6.339565,5.995603,6.269277,-0.404029,0.347789,-0.274604,0.000000
-347.132813,894.390625,246.437500,4029878.165354,7485696.472441,3975870.992126,6.486239,6.213315,6.355190,-0.361410,0.257927,0.151188,0.000000
-235.554688,900.429688,370.304688,4130716.842520,4110676.023622,4593014.039370,6.617221,6.482222,6.536099,-0.249287,0.056531,0.285288,0.000000
-171.953125,899.265625,410.750000,2861743.086614,1356665.921260,2270625.259843,6.598681,6.571108,6.593035,-0.219377,-0.210540,0.200025,0.000000
-106.156250,954.234375,299.562500,17261548.724409,24519916.818898,4105475.527559,5.728050,5.452738,6.101783,0.651919,0.103966,0.123858,0.000000
-103.804688,961.484375,293.476563,18324655.488189,25592291.748031,4536356.212598,6.120085,5.693135,6.293548,0.677578,0.094561,0.054776,0.000000
-112.984375,909.523438,406.429688,7977538.488189,3770865.818898,3626598.165354,6.466579,6.374057,6.438373,0.172271,-0.332982,-0.291653,0.000000
-82.320313,900.570313,410.132813,5903045.409449,2474418.763780,2995811.519685,6.463209,6.373957,6.408714,-0.078472,-0.346910,-0.335055,0.000000
-28.500000,896.007813,410.453125,1746196.157480,215960.181102,558779.181102,6.093049,6.633767,6.595958,-0.168558,-0.324972,-0.074244,0.000000
54.289063,872.882813,464.476563,263138.070866,161168.370079,536727.110236,6.346286,6.600869,6.461848,-0.045793,-0.778423,-0.078208,0.000000
27.812500,829.578125,549.054688,257356.094488,150734.834646,458700.212598,6.441949,6.486830,6.408090,0.509120,-0.792734,-0.671835,0.000000
6.328125,799.125000,598.000000,107917.322835,51685.795276,97806.110236,6.631139,6.612893,6.748080,0.078632,-0.402569,-0.034934,0.000000
0.546875,784.765625,613.218750,111680.220472,46373.259843,126369.133858,6.665334,6.689146,6.768180,0.210754,-0.377960,-0.188745,0.000000
-49.664063,768.375000,633.882813,307694.417323,60476.472441,117853.976378,6.299633,6.627625,6.716391,0.439486,-0.402980,-0.415474,0.000000
-107.914063,762.390625,634.296875,148981.976378,41024.976378,97044.881890,6.415494,6.730959,6.747312,-0.191783,-0.185544,0.231017,0.000000
-132.054688,767.234375,622.875000,91570.007874,43117.826772,85919.244094,6.707724,6.768470,6.730186,0.033903,-0.001428,-0.089230,0.000000
-135.679688,764.929688,624.476563,98924.716535,74058.952756,117116.905512,6.683597,6.732981,6.784709,0.143655,-0.333899,-0.183298,0.000000
-138.437500,747.132813,642.843750,224106.330709,128250.700787,210479.244094,6.599229,6.522031,6.599288,0.156088,-0.502385,-0.044488,0.000000
-157.390625,765.210938,619.273438,246574.834646,236156.275591,363757.283465,6.495154,6.415933,6.406645,-0.141266,-0.712060,0.281666,0.000000
-171.585938,816.820313,548.101563,138261.220472,197775.992126,397402.385827,6.631009,6.537768,6.525301,-0.008578,-0.562594,-0.151760,0.000000
-184.242188,842.765625,502.406250,385422.606299,186687.464567,354002.519685,6.493269,6.613048,6.590636,-0.245847,-0.365068,0.026984,0.000000
-205.390625,859.390625,470.445313,352955.937008,215846.771654,438227.267717,6.417179,6.489033,6.388261,-0.205637,-0.632686,0.089354,0.000000
-275.648438,876.187500,390.726563,2873004.527559,458080.251969,1258374.480315,6.297889,6.272615,6.444967,0.284275,-0.498061,0.345039,0.000000
-445.289063,618.320313,133.164063,22859530.385827,55024236.716535,16567755.141732,6.162503,5.306876,5.926241,-0.269430,0.715766,-0.371441,0.000000
-520.671875,581.554688,8.906250,23005766.771654,63942290.763780,14548626.015748,6.291813,5.485438,6.080007,-0.381832,0.487087,-0.496183,0.000000
-476.132813,858.765625,127.156250,7021167.614173,20733481.291339,4885901.984252,6.452836,5.891454,6.297107,-0.202155,0.021896,0.028016,0.000000
-459.328125,901.562500,157.828125,5879407.086614,17247060.157480,3524606.204724,6.290057,5.919685,6.163503,-0.202276,0.588667,-0.305611,0.000000
-434.617188,906.492188,147.812500,5901830.291339,19135875.015748,3468932.535433,6.260028,6.081576,6.222783,-0.314811,0.579841,-0.460005,0.000000
-393.234375,937.632813,160.023438,6766419.622047,23626822.291339,3290876.905512,6.350465,6.142899,6.274843,-0.260926,0.544974,-0.507295,0.000000
-361.171875,957.617188,164.195313,6242580.377953,26661493.157480,3792168.433071,6.388987,6.039224,6.312379,-0.218146,0.344619,-0.274313,0.000000
-334.898438,926.945313,186.515625,4668917.598425,27408396.716535,6536635.433071,6.590269,6.070889,6.250497,-0.298688,0.250405,0.088294,0.000000
-60.203125,813.171875,432.484375,17359282.110236,24552909.826772,17023874.992126,6.463687,6.353494,6.299238,-0.477486,0.144175,0.498332,0.000000
173.335938,744.867188,660.609375,10931938.322835,16758046.984252,11755893.385827,6.706645,6.359241,6.500389,-0.513803,0.470859,0.057468,0.000000
154.273438,783.445313,649.648438,9332255.677165,15204087.551181,10455922.070866,6.614949,6.212015,6.482718,-0.342899,0.561941,0.127326,0.000000
173.375000,775.757813,632.921875,10035526.551181,16174833.377953,10129223.779528,6.538522,6.161006,6.344606,-0.331469,0.525307,0.244390,0.000000
170.945313,761.453125,629.062500,9432183.551181,15246757.007874,11117186.519685,6.547466,5.938042,6.415054,-0.254933,0.491518,0.343156,0.000000
154.218750,783.796875,633.867188,8844211.275591,15238690.992126,10356478.732283,6.444200,6.009806,6.340357,-0.223748,0.445742,0.376600,0.000000
138.890625,815.070313,611.109375,9906886.015748,13089754.070866,7369397.889764,6.507458,5.935305,6.341118,-0.255026,0.375856,0.307596,0.000000
76.812500,845.304688,536.257813,12511596.346457,11493322.700787,7161118.732283,6.569621,6.328088,6.477937,-0.201003,0.232439,0.317680,0.000000
-89.156250,912.898438,343.875000,12670997.039370,12441895.992126,9078858.582677,6.525484,6.319162,6.364541,-0.019367,-0.173891,0.313969,0.000000
-243.445313,970.625000,150.382813,6456890.070866,8430579.905512,3381455.866142,6.404058,6.265355,6.385125,0.186534,-0.212280,-0.173770,0.000000
-315.328125,953.679688,86.492188,2503119.842520,2578691.897638,881680.118110,6.461235,6.482637,6.399767,-0.080215,0.145094,-0.236898,0.000000
-305.203125,949.773438,99.507813,1155570.614173,341516.527559,864356.779528,6.252844,6.375010,6.234924,0.325976,-0.131245,0.137324,0.000000
-287.695313,952.875000,121.359375,2075661.220472,6205671.811024,1530673.858268,6.528870,6.001661,6.361616,0.070810,-0.015930,-0.338322,0.000000
-309.046875,950.421875,100.640625,2773267.874016,13209236.377953,2423595.811024,6.525671,5.788650,6.433701,0.023214,-0.046394,-0.529418,0.000000
-368.203125,928.031250,96.062500,3982193.606299,15320944.755906,3337054.236220,6.450672,5.982114,6.392459,-0.137406,-0.066165,-0.330336,0.000000
-387.929688,912.500000,116.515625,4056888.811024,18021071.622047,4663707.181102,6.533483,5.800813,6.244081,-0.313985,0.009127,-0.243264,0.000000
-359.710938,949.773438,124.218750,3825448.622047,21533736.748032,4869893.921260,6.634577,5.849833,6.395025,-0.410699,-0.059304,-0.313987,0.000000
-363.070313,938.828125,123.929688,4764402.259843,16429231.590551,3097207.299213,6.431763,6.034828,6.316064,-0.277946,-0.036044,-0.355096,0.000000
-347.070313,932.000000,144.085938,6346677.787402,6517941.417323,1908183.740157,6.218948,6.311183,6.408464,-0.112870,0.242542,-0.458564,0.000000
-329.460938,965.710938,136.609375,5371659.897638,2950767.173228,1912274.110236,6.091582,6.414202,6.272488,-0.184908,0.225299,-0.403019,0.000000
-271.781250,960.968750,122.593750,3245467.086614,4640112.755906,1583806.362205,6.409299,6.268790,6.405499,-0.265862,0.270514,-0.350178,0.000000
-254.804688,968.656250,143.507813,3816184.055118,6952251.338583,1035489.755906,6.230824,5.888606,6.443893,-0.555448,0.301489,-0.436378,0.000000
-259.656250,966.531250,135.562500,4205439.874016,8660193.637795,1294033.133858,6.111616,5.906222,6.329226,-0.675811,0.175494,-0.364994,0.000000
-259.539063,971.726563,129.687500,3998429.535433,9641826.196850,1642144.755906,6.142126,6.026939,6.317920,-0.704461,0.229546,-0.472673,0.000000
-286.859375,952.804688,163.218750,5546771.622047,7500225.629921,1697336.314961,6.224922,6.116551,6.348593,-0.549163,0.264750,-0.526241,0.000000
-367.398438,902.968750,185.921875,7222891.519685,8225900.724409,1493712.850394,6.156693,6.099822,6.553981,-0.372050,0.028440,-0.340647,0.000000
-478.320313,622.164063,163.359375,16489445.661417,59757394.196850,9095423.464567,6.079244,5.771904,6.363228,-0.265103,0.463273,-0.663781,0.000000
-489.367188,451.945313,161.546875,21560817.629921,83728445.094488,14673157.763780,6.081130,5.609076,6.220683,-0.275790,0.559301,-0.714798,0.000000
-410.382813,754.929688,178.328125,9976439.173228,50831273.692913,7883179.559055,6.118513,5.758854,6.228346,-0.199327,0.536208,-0.608847,0.000000
-361.367188,940.421875,199.007813,4830157.346457,15007132.440945,3010222.354331,6.400713,6.252093,6.262179,-0.334437,0.430585,-0.431454,0.000000
-362.445313,912.093750,209.179688,6372010.952756,14977369.574803,2225160.937008,6.380888,5.979427,6.312183,-0.338656,0.370931,-0.379816,0.000000
-420.625000,871.296875,190.218750,7163498.834646,15234971.937008,2549943.307087,6.140779,6.080815,6.107231,-0.436901,0.205047,-0.489619,0.000000
-464.492188,878.812500,187.492188,5674137.188976,14190139.968504,3043124.401575,6.292437,6.086668,6.174278,-0.418235,0.002747,-0.490916,0.000000
-391.781250,935.726563,159.312500,5151655.181102,14794737.314961,2209837.858268,6.385675,6.127121,6.347154,-0.294131,-0.136085,-0.292222,0.000000
-342.210938,936.289063,136.531250,6863189.976378,16966974.795276,1314416.755906,6.226390,6.129542,6.461948,-0.404693,0.062109,-0.474078,0.000000
-378.390625,906.359375,179.085938,8541547.307087,17229321.543307,2546321.188976,6.163103,6.242365,6.373740,-0.490402,0.264478,-0.566058,0.000000
-435.531250,890.078125,255.554688,6996842.708661,15183609.165354,3188509.850394,6.168935,6.020977,6.095214,-0.483218,0.251371,-0.590889,0.000000
-460.507813,858.500000,278.375000,4972793.944882,13012556.598425,2411743.748031,6.210463,6.135993,6.126158,-0.482850,0.375139,-0.683091,0.000000
-433.289063,817.265625,329.656250,5480879.677165,11391980.818898,3279891.023622,6.195955,5.993830,6.053415,-0.569771,0.526935,-0.591220,0.000000
-465.632813,811.140625,380.109375,6463937.251969,11381410.740157,3093071.086614,6.251025,6.172868,6.298823,-0.607151,0.571686,-0.625364,0.000000
-525.617188,828.593750,312.578125,5410755.771654,13521904.755906,2633320.031496,6.282172,6.079667,6.305122,-0.554427,0.318361,-0.581331,0.000000
-511.281250,800.937500,305.906250,4661586.519685,13051665.637795,2639330.645669,6.178446,6.069071,6.137893,-0.499546,0.256934,-0.587060,0.000000
-496.625000,787.539063,370.132813,4754667.842520,11950406.354331,3654745.440945,6.438154,6.312580,6.366171,-0.456080,0.112754,-0.440321,0.000000
-461.367188,832.195313,365.554688,5382534.795276,10316324.401575,3612520.433071,6.445855,6.301669,6.481886,-0.315364,0.088854,-0.310201,0.000000
-474.945313,829.632813,320.601563,5011585.629921,4963908.275591,3142846.165354,6.235084,6.371105,6.292549,-0.130600,0.343248,-0.119944,0.000000
-536.757813,814.984375,294.578125,3383448.685039,3560780.566929,3025145.165354,6.302955,6.351421,6.219894,-0.310001,-0.033719,0.122568,0.000000
-469.046875,840.468750,272.171875,5232948.125984,9785980.850394,2694704.598425,6.264513,6.207871,6.220019,-0.376861,0.169864,-0.325248,0.000000
-373.546875,936.789063,187.531250,4982832.094488,12876922.259843,1965047.811024,6.357193,5.948791,6.543926,-0.348401,-0.092117,-0.338763,102.000000
-382.804688,893.507813,223.093750,4373391.236220,6230558.228346,2844803.905512,6.438401,6.393281,6.391879,-0.082475,-0.193142,-0.232914,102.000000
-538.291667,686.250000,51.791667,3260045.281690,22294497.295775,4838622.971831,5.574714,5.178677,5.681034,-0.307363,0.253759,0.554351,101.000000
-605.666667,-667.000000,-705.666667,50317.000000,20439.000000,202111.000000,1.000000,1.000000,1.000000,-0.787907,-0.858867,0.992116,0.000000
-225.666667,-277.089744,-790.294872,5921194.077922,14701918.506494,4650384.532468,5.983976,5.304236,5.855634,-0.127912,-0.776948,0.136082,102.000000
-323.200000,29.000000,-836.200000,3143308.500000,544795.000000,1074776.000000,1.991676,1.998586,1.871091,-0.398418,-0.791872,0.767767,0.000000
-575.097561,103.780488,281.121951,16752689.800000,41878350.200000,13761877.950000,5.095789,4.414236,4.829315,0.472363,0.512075,-0.010613,101.000000
-379.750000,990.250000,366.750000,54191.428571,115316.000000,286934.285714,2.474178,2.697382,2.231001,-0.138347,-0.523207,-0.567890,0.000000
-433.765625,890.375000,159.242188,3754271.212598,4313938.645669,1888977.125984,6.236333,6.271093,6.247302,-0.147044,0.091390,-0.032054,102.000000
-399.296875,-69.796875,-682.343750,12122084.503937,28790722.236220,20195316.787402,6.488582,6.526620,6.342283,0.439919,-0.023978,-0.428260,101.000000
-444.210938,902.265625,151.382813,4684077.661417,5485286.771654,3042310.291339,6.338364,6.066529,6.266977,-0.222903,-0.031997,-0.234118,102.000000
-455.507813,825.281250,281.007813,3673624.181102,4935427.905512,5618598.291339,6.457478,6.301747,5.957801,-0.034127,-0.270018,-0.095385,102.000000
-408.632813,858.078125,246.906250,3227609.440945,7761044.377953,5746297.826772,6.470116,6.039579,5.947919,-0.174380,-0.386131,-0.137342,102.000000
-101.187500,994.914063,26.382813,5737187.275591,510802.700787,958530.763780,5.675627,6.292835,6.239437,0.117185,-0.047102,-0.696889,101.000000
-406.333333,793.333333,-410.916667,276976.000000,350330.909091,968985.727273,3.140286,3.169181,3.229641,-0.713649,0.484204,0.176091,0.000000
-403.176471,486.411765,-693.823529,518599.878788,2250351.030303,883234.424242,4.903675,4.458606,4.829699,-0.307997,0.440868,0.310925,102.000000
-482.666667,143.333333,-884.500000,908.800000,608.800000,3361.800000,2.278496,2.124856,2.278861,0.602291,-0.014260,-0.747634,0.000000
-439.671875,677.945313,-304.742188,3479489.732283,12176894.606299,26662172.716535,6.683556,6.249733,5.907284,0.135041,0.658031,0.186549,101.000000
-724.666667,729.333333,165.666667,37831.000000,29383.000000,1132.000000,1.000000,1.000000,1.000000,-0.949401,-0.803325,0.949717,0.000000
-619.834951,368.398058,-197.116505,5077011.568627,40734359.901961,15233302.745098,5.990767,5.356998,5.669195,-0.261296,0.674601,-0.467495,102.000000
-503.142857,-635.285714,-582.000000,20354.666667,21736.666667,15820.000000,2.548410,2.510448,2.456720,0.195221,-0.440964,-0.872107,0.000000
-746.250000,-471.666667,-22.018519,9004402.345794,7050244.037383,14963983.364486,6.125948,5.594224,5.723310,-0.573803,0.844048,-0.651032,101.000000
-875.043478,272.347826,304.043478,2106684.571429,5325947.604396,6180189.802198,6.290592,5.679840,5.488161,-0.066897,-0.600479,-0.050562,102.000000
-714.800000,636.828571,398.914286,1444671.941176,1736507.470588,831689.294118,4.876855,4.563301,4.797992,0.175321,-0.152958,-0.368593,101.000000
-684.800000,678.200000,255.000000,14558.500000,60903.500000,13092.500000,1.886991,1.844453,1.961075,-0.395575,-0.775244,0.669634,0.000000
-588.698413,656.031746,-328.253968,3975691.483871,2834951.161290,8281286.935484,5.510671,5.668520,5.562539,0.134978,0.022729,-0.626553,102.000000
-629.976563,678.742188,-207.765625,5154919.740157,7286653.472441,12363692.314961,6.266330,6.213412,6.169760,0.415958,0.305339,-0.173445,101.000000
-802.140625,489.859375,-140.382813,7732864.472441,6397727.716535,11146552.685039,6.671532,6.552403,6.632199,0.386609,-0.151546,-0.449272,101.000000
-923.898438,347.101563,-118.265625,5937655.614173,5441249.440945,9356468.377953,6.795150,6.611351,6.728695,0.227101,0.077132,-0.211602,101.000000
-931.671875,161.437500,-322.179688,2779357.952756,5295248.629921,3375211.708661,6.649880,6.249791,6.387827,0.141820,0.337794,-0.254791,101.000000
-883.468750,-70.210938,-399.601563,4143547.338583,10569735.362205,3585762.448819,6.424160,5.873665,6.239557,-0.646191,-0.074544,-0.115303,101.000000
-697.375000,-450.742188,-400.078125,7031521.763780,18984121.944882,5635885.574803,6.335488,5.803906,6.514971,-0.812220,-0.120563,0.024582,101.000000
-608.296875,-359.820313,-271.468750,10010179.244094,32942671.488189,31596551.937008,6.550882,5.813822,6.143503,-0.274681,-0.104426,0.070635,101.000000
-774.679688,-190.375000,-68.375000,16558327.803150,22235301.291339,29860305.637795,6.329697,5.819683,5.836135,-0.038970,-0.346708,0.035456,101.000000
-911.281250,-178.242188,63.023438,7603101.102362,12341158.795276,9724789.850394,6.264244,5.658031,5.883300,-0.285721,0.718742,-0.129201,101.000000
-920.625000,159.062500,253.125000,1524919.433071,6676753.637795,8686295.685039,6.701650,6.081002,6.111989,-0.054758,0.912152,-0.147194,101.000000
-960.500000,173.000000,338.250000,662.666667,3802.666667,3161.000000,1.481133,1.541925,1.039319,-0.744185,-0.398036,-0.298025,0.000000
-904.493333,310.706667,322.573333,572702.783784,1665597.513514,206840.216216,5.719216,5.230660,5.695849,0.064719,-0.142255,-0.620672,102.000000
-863.500000,459.000000,246.000000,3249.000000,2916.000000,1764.000000,-0.000000,-0.000000,-0.000000,-1.000000,-1.000000,1.000000,0.000000
-754.718750,652.203125,69.039063,3399843.149606,4473443.496063,6245429.220472,6.574726,6.423516,6.328620,0.521078,-0.202523,-0.055050,101.000000
-743.453125,636.492188,44.867188,5058618.173228,8068845.850394,10816168.055118,6.545151,6.403675,6.290436,0.159954,0.206980,-0.033551,101.000000
-825.257813,423.632813,-42.390625,5002873.440945,10481607.299213,15869454.582677,6.654742,6.201136,6.006026,0.069413,0.457963,-0.078151,101.000000
-861.289063,394.289063,70.328125,2524754.952756,5688886.732283,12425405.700787,6.669005,6.120246,6.103907,0.219003,0.704430,0.052300,101.000000
-894.289063,442.515625,178.125000,601606.354331,1024026.173228,1115049.322835,6.471580,6.153698,6.273557,0.795113,0.433323,0.529299,101.000000
-930.101563,331.218750,7.789063,1020320.937008,1518180.661417,7672297.125984,6.679450,6.509296,6.281709,0.204236,0.034630,-0.551287,101.000000
-819.859375,467.054688,-84.820313,4707037.196850,6970239.614173,11360847.488189,6.613254,6.217214,6.180763,0.348170,0.259833,-0.320995,101.000000
-802.023438,510.750000,101.265625,6373239.866142,7730794.834646,11581430.897638,6.693278,6.400685,6.154852,-0.018792,-0.009482,-0.505287,101.000000
-803.843750,487.898438,91.687500,8491081.448819,16882842.889764,9777213.984252,6.522305,6.138787,6.270902,0.504786,0.095548,-0.120108,101.000000
-623.179688,720.648438,-17.171875,7266443.960630,13879379.834646,4641655.149606,6.127168,5.837614,6.196529,0.793784,0.407922,0.335832,101.000000
-598.250000,797.062500,6.179688,2788218.960630,1234804.409449,725516.968504,6.091104,6.169128,6.425719,0.772506,-0.305788,-0.217697,101.000000
-647.421875,774.546875,19.742188,698895.338583,374735.338583,387951.362205,6.425008,6.441756,6.523343,0.571317,-0.097719,-0.219315,101.000000
-635.109375,787.742188,51.140625,206485.637795,87008.244094,324161.984252,6.567852,6.736069,6.807889,-0.068679,0.262939,-0.167303,101.000000
-677.390625,667.726563,204.265625,3396275.874016,12764933.472441,14026938.425197,6.554742,6.243380,6.127507,0.182526,-0.819658,-0.031233,101.000000
-711.554688,582.406250,219.656250,4802067.771654,17099873.637795,24280359.181102,6.602369,6.163521,5.873575,0.110510,-0.746514,-0.044415,101.000000
-726.046875,600.203125,204.109375,2042194.362205,6444869.259843,14462680.157480,6.558702,6.276736,5.699070,0.038522,-0.705131,-0.152781,101.000000
-757.867188,607.828125,231.953125,419748.023622,498635.811024,2681698.488189,6.323470,6.010579,5.714228,-0.494734,-0.788937,0.522360,101.000000
-710.820313,682.359375,80.531250,1960215.047244,1769898.803150,2025278.362205,5.805244,6.051472,6.095269,0.817339,-0.741884,-0.774278,101.000000
-473.039063,840.078125,47.156250,6256517.850394,3251910.771654,2561760.629921,6.088315,6.219694,6.290475,0.764934,-0.266085,0.013408,101.000000
-395.070313,895.343750,-67.500000,2468805.913386,952808.692913,3887861.921260,6.473055,6.504737,6.039492,0.401156,0.464538,0.692681,101.000000
-416.273438,888.421875,-150.382813,1657577.251969,875156.377953,2061463.425197,6.334266,6.408803,6.108892,0.277044,0.543985,0.351444,101.000000
-327.000000,938.945313,-6.867188,1158019.023622,595488.874016,2492549.787402,6.457884,6.504433,6.318352,0.089737,0.231910,0.105429,101.000000
-331.078125,935.000000,113.609375,552066.236220,164049.637795,524608.976378,6.608136,6.524639,6.404475,0.303435,-0.649913,-0.618505,101.000000
-344.507813,929.382813,129.453125,113335.425197,61220.527559,147546.425197,6.756402,6.746012,6.667502,0.013550,-0.245095,-0.274796,101.000000
-323.062500,936.242188,139.875000,83771.968504,39113.062992,201558.677165,6.633530,6.782880,6.500483,-0.124873,0.014051,0.462556,101.000000
-306.937500,937.117188,167.898438,59197.984252,39882.826772,112494.543307,6.737755,6.765820,6.807020,-0.170149,-0.009938,0.129753,101.000000
-308.992188,939.320313,168.359375,50058.070866,37643.960630,97813.637795,6.788210,6.757386,6.830331,-0.239685,0.001582,-0.129680,101.000000
-313.203125,940.570313,171.898438,44421.763780,32547.645669,86495.425197,6.777098,6.781325,6.792442,-0.307981,-0.054509,-0.099162,101.000000
-313.015625,938.906250,172.789063,50456.157480,32641.889764,80480.055118,6.744629,6.641205,6.757571,-0.277311,-0.062385,-0.071623,101.000000
-312.203125,935.976563,169.093750,46804.377953,33819.141732,105688.566929,6.720070,6.748247,6.787788,-0.250455,0.026927,-0.081331,101.000000
-312.468750,932.304688,165.734375,54350.488189,31870.102362,107682.236220,6.759698,6.802799,6.787492,-0.062157,-0.145148,-0.032435,101.000000
-487.312500,821.492188,129.687500,5997986.771654,3199113.062992,2451804.220472,5.943516,5.812497,6.108488,0.846881,0.332075,0.144251,101.000000
-762.757813,608.945313,96.929688,3737432.181102,3283974.669291,3149608.685039,6.298560,6.062666,6.108148,0.755921,0.118141,-0.085506,101.000000
-880.031250,478.539063,136.945313,448820.283465,344321.818898,1165913.314961,6.737174,6.425520,6.300303,0.195582,-0.320942,-0.192517,101.000000
-895.117188,449.656250,166.312500,425303.929134,359463.181102,901450.078740,6.741385,6.466214,6.262963,-0.092055,-0.595022,-0.093356,101.000000
-867.507813,452.570313,121.679688,1743660.338583,2568463.488189,9086306.637795,6.802115,6.553428,6.002649,-0.021370,0.232984,0.012188,101.000000
-870.328125,305.187500,-33.570313,2493710.330709,10028033.511811,16761180.086614,6.739796,6.115901,6.049389,-0.217126,0.692658,-0.209336,101.000000
-820.453125,84.960938,-385.773438,3597301.637795,6324881.944882,16799700.086614,6.322101,5.632334,5.553803,-0.402389,0.610081,-0.796266,101.000000
