@RELATION RightWrist
@ATTRIBUTE mean_x numeric
@ATTRIBUTE mean_y numeric
@ATTRIBUTE mean_z numeric
@ATTRIBUTE energy_x numeric
@ATTRIBUTE energy_y numeric
@ATTRIBUTE energy_z numeric
@ATTRIBUTE normEn_x numeric
@ATTRIBUTE normEn_y numeric
@ATTRIBUTE normEn_z numeric
@ATTRIBUTE corr_x numeric
@ATTRIBUTE corr_y numeric
@ATTRIBUTE corr_z numeric
@ATTRIBUTE label{0.000000,101.000000,102.000000,104.000000,105.000000}
@DATA
-39.000000,971.140625,308.523438,1137524.913386,7040928.724409,1114531.204724,6.394933,5.977778,6.440036,0.011017,-0.203381,-0.117961,102.000000
-127.582677,928.425197,377.866142,737042.365079,617303.698413,853291.555556,6.183515,6.367629,6.271678,0.049504,-0.045073,-0.071364,101.000000
-150.666667,897.666667,441.555556,25593.750000,4848.750000,8685.250000,2.653669,2.803298,2.883790,0.125124,-0.498812,-0.584533,0.000000
-69.742188,957.531250,312.609375,1516463.866142,3009926.929134,1993307.181102,6.323204,6.218212,6.253152,0.171713,0.046983,-0.475353,102.000000
-86.039063,948.960938,331.328125,1747924.464567,4311556.842520,1515889.102362,6.444138,6.118426,6.295476,0.249058,-0.082808,-0.200441,102.000000
-57.023438,576.781250,432.812500,3595472.559055,67982218.960630,6263726.866142,6.454732,5.581387,5.976753,-0.214071,-0.119145,-0.307494,0.000000
-87.992188,575.523438,473.117188,5877494.921260,78696159.677165,10066338.511811,6.387462,5.256517,5.991890,-0.306568,0.016128,-0.484867,0.000000
-139.687500,939.953125,377.187500,3649360.125984,27242552.157480,5408936.818898,6.563348,6.111763,6.090065,-0.141813,0.133513,-0.528481,0.000000
-115.476563,946.039063,320.289063,1572386.196850,15835828.212598,788994.322835,6.181087,5.931380,6.592052,0.124238,0.315739,-0.083172,0.000000
-102.250000,928.414063,366.914063,2023153.889764,9960692.968504,1380176.685039,6.368925,5.912402,6.512877,-0.045645,0.329964,-0.079830,0.000000
-123.992188,946.187500,372.148438,2086775.929134,10766434.267717,1307861.850394,6.464913,5.961353,6.529398,-0.104029,0.292259,0.017069,0.000000
-147.976563,949.273438,307.468750,2172287.929134,13118189.283465,1283364.157480,6.348680,5.894450,6.586770,-0.054733,0.360236,-0.383600,0.000000
-161.398438,960.281250,312.023438,2542651.141732,12920067.905512,1690830.543307,6.367333,5.895765,6.376375,0.001200,0.384292,-0.475565,0.000000
-217.398438,926.390625,362.031250,2915431.488189,9597968.598425,1534244.157480,6.253963,6.085516,6.398244,0.145649,0.246640,-0.471674,0.000000
-230.093750,872.765625,392.625000,3243091.527559,9146620.944882,1508753.133858,6.157365,6.004782,6.410637,0.002220,0.332052,-0.334717,0.000000
-163.226563,924.648438,374.273438,3529087.425197,14545641.000000,1972854.354331,6.337862,5.940714,6.396601,-0.107772,0.224503,-0.285660,0.000000
-184.679688,968.882813,350.492188,3743655.173228,15022319.110236,1865885.220472,6.282804,5.953176,6.351743,-0.168026,0.149306,-0.330814,0.000000
-213.539063,944.156250,337.132813,2585873.944882,17419228.598425,1183930.196850,6.342621,5.920257,6.410390,-0.142823,0.321640,-0.371491,0.000000
-152.117188,946.453125,312.664063,2259191.173228,22600342.897638,806505.377953,6.361440,5.835836,6.509761,-0.107038,0.329108,-0.186963,0.000000
-98.328125,981.203125,221.085938,2996058.929134,22393610.803150,2648578.070866,6.400984,5.933074,6.218693,0.067390,-0.202821,-0.087621,0.000000
-97.226563,1018.460938,111.296875,2396200.748031,14197630.795276,2546722.992126,6.391812,5.911640,6.197391,0.115841,-0.403447,-0.074804,0.000000
-71.492188,1015.507813,26.539063,1346058.070866,5034205.724409,2334590.795276,6.419601,5.964589,6.019378,-0.101222,-0.164610,-0.354729,0.000000
-48.117188,1000.820313,-47.609375,815657.566929,575932.338583,949454.078740,6.416235,6.567358,6.319410,0.111659,-0.438432,-0.044882,0.000000
-44.929688,1000.335938,33.007813,739372.716535,453511.614173,3921699.267717,6.253910,6.385952,6.014534,-0.182919,-0.271448,-0.370797,0.000000
-27.992188,995.296875,140.226563,1250933.913386,845955.748031,3436183.614173,6.031880,6.219878,5.620715,-0.224437,-0.152002,-0.583062,0.000000
1.914063,1006.757813,100.179688,939814.354331,550597.031496,1519768.055118,6.117527,6.324021,6.210873,-0.189613,-0.166067,-0.515306,0.000000
-25.804688,1000.031250,133.382813,1646394.574803,823360.377953,2022033.377953,6.280845,6.310131,6.008677,0.107368,-0.235098,-0.674604,0.000000
-105.187500,966.296875,261.328125,1714870.929134,4330524.944882,1482935.653543,6.221837,6.027115,6.236261,0.073924,-0.201365,-0.505950,0.000000
-103.617188,961.382813,317.820313,1062180.527559,8026979.015748,773642.952756,6.501268,5.926473,6.447356,0.058338,-0.365247,-0.173546,0.000000
-57.742188,964.421875,338.757813,1314104.937008,10429775.842520,804619.582677,6.333513,6.042156,6.519749,0.047343,-0.459787,-0.037650,0.000000
-51.265625,961.679688,370.906250,1550334.960630,12763690.196850,961766.677165,6.255176,5.793258,6.369827,0.085366,-0.361009,-0.060977,0.000000
-76.234375,980.945313,386.843750,1433590.897638,11152737.377953,669267.527559,6.382374,5.896764,6.408109,0.014268,-0.253113,0.058755,0.000000
-78.101563,971.921875,366.609375,1185168.811024,9113431.905512,1058725.763780,6.408356,6.084096,6.451374,0.039538,0.065345,-0.147358,0.000000
-76.218750,970.539063,313.710938,1184145.007874,8489489.944882,1821478.606299,6.496496,5.975827,6.216391,0.089265,0.055300,-0.037877,0.000000
-21.453125,981.945313,250.031250,1691490.488189,4708211.519685,1407715.653543,6.221237,6.178106,6.211042,0.019564,0.087986,-0.244304,0.000000
27.460938,984.210938,210.148438,694429.031496,1139072.307087,783630.291339,6.352305,6.285702,6.341538,0.071208,0.077029,-0.436559,0.000000
-70.820313,984.523438,192.421875,1690782.102362,545566.165354,1459920.850394,5.910142,6.281673,5.918065,-0.018519,-0.475700,0.262252,0.000000
-101.671875,993.757813,138.109375,1104821.637795,669383.047244,1801345.480315,5.974299,6.261799,5.898212,0.055292,-0.467462,-0.004677,0.000000
-24.187500,1007.328125,73.593750,335575.181102,371405.826772,805616.755906,6.441147,6.398512,6.301291,0.144425,-0.195951,-0.530845,0.000000
-44.164063,974.570313,208.414063,460654.417323,360523.960630,3583349.976378,6.386713,6.282691,5.638550,0.481610,-0.649104,-0.756283,0.000000
-74.929688,961.187500,291.625000,150943.614173,181549.858268,780860.472441,6.601142,6.517025,6.042381,0.143955,-0.505290,-0.362579,0.000000
-62.335938,982.125000,227.023438,68658.952756,59446.425197,113036.023622,6.669615,6.742146,6.722163,-0.131502,-0.125883,-0.024918,0.000000
-56.593750,985.007813,235.312500,52730.834646,38552.181102,106973.228346,6.774235,6.737375,6.776209,-0.109855,0.042574,0.039826,0.000000
-67.562500,985.257813,229.148438,59397.543307,31502.606299,161943.362205,6.649784,6.770093,6.719748,-0.292770,-0.035431,0.229160,0.000000
-77.914063,985.679688,211.179688,42207.803150,33737.440945,127279.236220,6.718253,6.771502,6.828659,-0.260770,-0.031832,-0.132462,0.000000
-73.953125,979.289063,234.375000,39951.842520,34548.212598,201288.566929,6.768472,6.772022,6.611016,-0.127632,-0.280153,-0.081845,0.000000
-77.414063,972.398438,265.992188,45327.173228,31470.543307,122596.779528,6.748483,6.757268,6.757871,-0.005067,-0.176209,-0.241898,0.000000
-81.140625,973.023438,261.921875,36026.929134,46490.133858,109504.724409,6.795312,6.792810,6.640158,-0.053553,-0.140519,-0.142306,0.000000
-81.156250,978.257813,246.914063,36451.653543,44721.881890,94544.685039,6.776629,6.692076,6.760150,-0.193979,-0.034242,-0.133754,0.000000
-86.304688,980.859375,234.742188,39114.700787,69306.929134,108947.645669,6.775641,6.616687,6.801140,-0.268768,-0.222783,0.018233,0.000000
-89.609375,979.921875,227.257813,42726.267717,72874.551181,113610.070866,6.737022,6.659090,6.782921,-0.165542,-0.325848,-0.000259,0.000000
-86.101563,969.601563,265.343750,64618.511811,104122.133858,587168.125984,6.738526,6.511679,6.342924,-0.138763,-0.559071,0.038400,0.000000
-77.273438,958.210938,307.468750,122454.102362,192813.661417,837117.858268,6.602386,6.392038,6.116320,0.356751,-0.542342,-0.203951,0.000000
-72.320313,966.187500,278.289063,113557.031496,156411.464567,724919.740157,6.645315,6.437508,6.205916,0.500423,-0.529447,-0.246487,0.000000
-95.867188,976.023438,246.710938,370721.000000,257339.393701,246240.055118,6.317564,6.718612,6.613972,0.046429,-0.105461,0.036517,0.000000
-142.843750,958.484375,294.945313,685355.212598,624029.196850,948718.480315,6.104358,6.478053,6.174381,0.342617,-0.429264,-0.367012,0.000000
-145.406250,941.093750,317.625000,1149358.236220,5229373.354331,905740.094488,6.314500,5.869084,6.430324,-0.022864,-0.080021,-0.162411,0.000000
-90.953125,955.859375,309.187500,1673155.244094,14344151.149606,720089.196850,6.339904,5.676983,6.605326,-0.188360,0.021804,0.050932,0.000000
-67.757813,968.609375,320.117188,1209817.188976,17416190.456693,657137.125984,6.295154,5.641007,6.628898,-0.304556,-0.071226,0.079329,0.000000
-106.117188,974.945313,297.953125,1223737.692913,18558684.338583,649252.000000,6.326786,5.654215,6.572335,-0.379287,-0.121719,0.414256,0.000000
-122.757813,992.726563,274.375000,1682625.000000,22507096.118110,910331.968504,6.343940,5.801201,6.562456,-0.291690,-0.306655,0.275154,0.000000
-110.828125,1004.406250,260.054688,1888969.795276,23543710.110236,1372517.409449,6.465173,5.931496,6.593897,-0.305181,-0.310743,0.314954,0.000000
-117.390625,984.609375,246.039063,1913826.236220,24853903.590551,1224763.267717,6.344662,5.755935,6.594662,-0.567593,-0.275516,0.369607,0.000000
-106.296875,973.695313,210.375000,3724899.496063,27055062.795276,3630819.779528,6.385777,5.908193,6.411891,-0.605532,-0.353364,0.358230,0.000000
-92.335938,1002.234375,158.203125,4536489.881890,27795662.582677,5047726.078740,6.393993,5.792168,6.356320,-0.517985,-0.424916,0.336553,0.000000
-120.507813,997.804688,227.710938,2924292.023622,25849402.574803,3305994.385827,6.475940,5.966553,6.230244,-0.319783,-0.368078,0.080827,0.000000
-118.812500,950.710938,345.539063,2374193.889764,24271467.141732,707954.700787,6.271336,5.891932,6.462348,-0.248237,0.015575,-0.061296,0.000000
-98.046875,925.328125,358.210938,3542019.748031,26362340.000000,700064.559055,6.289741,5.632352,6.582764,-0.110901,0.395405,-0.407822,0.000000
-107.742188,967.945313,320.671875,3264649.566929,28051119.992126,1473707.559055,6.291798,5.687323,6.316249,0.039118,0.282734,-0.100597,0.000000
-146.179688,998.703125,273.132813,3534871.047244,22895495.779528,1954701.850394,6.423967,5.819594,6.342757,-0.126456,0.352627,-0.006456,0.000000
-145.000000,967.703125,253.531250,3722465.763780,17774844.692913,1694463.874016,6.270119,5.903044,6.412274,-0.108240,0.500226,-0.131646,0.000000
-117.921875,978.015625,283.257813,2721359.842520,12206962.866142,1646487.677165,6.338661,5.919471,6.444141,0.113978,0.458084,-0.006013,0.000000
-147.187500,979.835938,289.531250,2511615.496063,6405401.755906,1214411.464567,6.343454,6.256783,6.420429,0.094338,0.249286,0.104863,0.000000
-143.007813,956.390625,282.492188,1367482.448819,2914314.551181,674249.566929,6.496122,6.450188,6.560896,0.164115,0.129544,0.179038,0.000000
-104.585938,974.484375,265.070313,699971.582677,324829.700787,597714.007874,6.565384,6.426329,6.511239,-0.026828,0.004556,-0.106756,0.000000
-99.523438,971.132813,264.007813,1049466.889764,6572067.015748,857260.338583,6.156253,5.919767,6.268752,-0.425548,-0.279902,-0.017305,0.000000
-114.109375,956.375000,306.273438,1646888.787402,12922023.307087,920402.070866,6.089447,5.819095,6.201012,-0.533187,-0.135170,-0.071803,0.000000
-139.218750,966.296875,324.500000,2240022.047244,15457250.488189,1393835.338583,6.062628,5.925745,6.134671,-0.436952,0.052876,-0.404231,0.000000
-115.812500,948.601563,319.781250,2474862.362205,18503773.409449,1569011.779528,6.045146,5.854896,6.069015,-0.239742,0.167481,-0.240738,0.000000
-92.015625,967.695313,320.945313,2165272.157480,19359735.047244,1257025.125984,6.329187,5.874179,6.224373,-0.034641,0.075728,0.016526,0.000000
-89.750000,977.875000,321.226563,2494891.338583,15304796.724409,1515415.614173,6.218773,5.999374,6.198503,-0.083089,-0.269744,0.097521,0.000000
-71.765625,963.960938,288.750000,2793182.708661,7294182.606299,1547624.818898,6.279082,6.155800,6.234118,-0.028815,-0.240391,0.361628,0.000000
-65.429688,997.937500,262.757813,2423601.755906,4124274.393701,1171344.622047,6.138281,6.158294,6.374562,0.145627,0.217105,0.218694,0.000000
-65.164063,992.765625,250.828125,1234423.488189,6457556.629921,708936.787402,6.173856,6.162136,6.349925,-0.123981,0.308695,-0.062171,0.000000
-70.085938,981.554688,275.945313,766466.070866,8514015.362205,701793.377953,6.232322,5.724308,6.282315,-0.217440,0.274077,-0.031663,0.000000
-70.328125,972.343750,296.164063,1255520.976378,8901757.858268,676754.700787,6.219814,5.756450,6.383240,0.025929,0.200829,-0.012700,0.000000
-63.875000,978.640625,279.093750,1290427.464567,9257346.488189,651339.464567,6.209380,5.861788,6.455006,0.028844,0.320294,0.034492,0.000000
-70.421875,985.304688,281.359375,1739724.818898,8996455.929134,882177.480315,6.192752,5.957652,6.308579,0.045646,0.613562,0.215405,0.000000
-75.054688,979.867188,303.289063,2093562.574803,9772308.905512,1162058.889764,6.151186,6.107524,6.297535,0.269609,0.126353,-0.122267,0.000000
-51.015625,979.804688,277.804688,1414154.047244,13619395.645669,1747927.803150,6.292017,5.910394,6.248459,0.077255,-0.360398,-0.309671,0.000000
-56.406250,979.937500,262.507813,947170.645669,17605794.771654,1395117.346457,6.327397,6.022264,6.361693,-0.212011,-0.255782,0.068521,0.000000
-93.921875,1000.773438,294.132813,1197135.842520,21929220.464567,988952.937008,6.560416,5.732099,6.559018,-0.076707,0.090304,0.130692,0.000000
-108.554688,1000.531250,282.281250,1510060.968504,19350820.157480,1159329.133858,6.497626,5.804120,6.521051,-0.052266,0.089242,0.191828,0.000000
-102.679688,982.070313,286.234375,1459355.078740,16402061.472441,1051882.803150,6.257243,5.936032,6.496692,0.024690,0.097134,0.182594,0.000000
-85.312500,961.101563,312.781250,1329762.267717,18788002.952756,1004781.732283,6.347376,5.672944,6.404553,0.085255,0.420894,0.039060,0.000000
-56.718750,978.460938,339.187500,1151475.779528,14243801.503937,846206.488189,6.329456,5.835869,6.444535,-0.059738,0.371394,0.009985,0.000000
-51.851563,991.414063,341.695313,1384827.141732,11374875.267717,800734.858268,6.323273,6.034865,6.511118,0.024918,0.175854,0.096138,0.000000
-72.234375,954.593750,312.179688,1279984.850394,14162698.960630,853670.165354,6.324468,5.999737,6.505694,0.156978,0.314582,0.104040,0.000000
-88.984375,963.351563,306.937500,1420679.023622,17278130.574803,833311.748031,6.291032,5.956326,6.507833,0.140316,0.300901,-0.000059,0.000000
-95.921875,997.093750,320.992188,1640636.692913,18252798.866142,930026.826772,6.335497,5.826586,6.520038,0.151456,0.295994,0.037645,0.000000
-104.570313,972.921875,327.734375,1653011.519685,15352528.850394,741588.629921,6.270944,5.878032,6.532016,0.011914,0.142393,0.136106,0.000000
-99.000000,963.312500,317.968750,2055174.047244,16659840.503937,997841.511811,6.424677,5.899967,6.523493,0.036153,0.202780,0.056323,0.000000
-88.875000,991.953125,322.617188,1890822.047244,16341062.267717,1053486.606299,6.316891,5.897808,6.623382,0.064542,0.289864,0.046070,0.000000
-78.875000,995.867188,329.109375,1505501.732283,15020617.314961,779391.464567,6.370820,5.834852,6.504816,-0.148530,0.186629,0.035888,0.000000
-79.695313,964.140625,322.804688,1497254.417323,17045426.866142,760376.559055,6.484550,5.877080,6.444664,-0.087123,0.297835,0.026705,0.000000
-102.656250,957.453125,340.906250,1853956.913386,15276618.299213,1771992.566929,6.370172,5.890245,6.131946,0.108105,0.429696,-0.075376,0.000000
-151.898438,957.132813,354.898438,2426410.007874,9846520.685039,1834058.259843,6.283965,6.124924,6.203067,0.187245,0.455853,-0.020210,0.000000
-148.851563,951.726563,347.250000,2745652.590551,4550284.527559,866717.228346,6.026755,6.263413,6.319960,0.143220,0.138563,0.016324,0.000000
-95.359375,941.117188,362.726563,2160548.755906,4465205.661417,650828.023622,6.053367,6.275532,6.393629,0.100927,-0.068239,-0.193662,0.000000
-77.984375,939.343750,349.843750,1557709.574803,12220570.078740,669698.897638,6.282433,5.931187,6.408719,0.110413,0.260182,-0.160934,0.000000
-134.015625,966.382813,300.679688,1518348.062992,12055195.456693,1207805.850394,6.418197,5.930817,6.489529,0.103511,0.298621,-0.128207,102.000000
-130.812500,954.593750,278.179688,1160473.700787,7067912.944882,1327719.677165,6.487513,6.225429,6.450509,0.023736,0.212500,-0.262277,102.000000
-90.652778,977.291667,254.027778,1190555.816901,780405.845070,775525.126761,5.334317,5.649948,5.417000,0.076762,-0.339055,0.006162,101.000000
-85.666667,1024.333333,247.000000,15616.000000,12292.000000,4251.000000,1.000000,1.000000,1.000000,0.756424,-0.977362,-0.600912,0.000000
-73.410256,970.371795,307.166667,1055559.688312,1321587.649351,522268.584416,5.288292,5.458294,5.601649,0.123060,-0.042830,-0.043000,102.000000
-87.000000,984.200000,287.000000,63992.500000,93423.500000,30740.000000,1.941518,1.935003,1.824195,-0.960148,0.875054,-0.918244,0.000000
-3.146341,949.731707,325.439024,514044.800000,326060.750000,50643.300000,4.764680,4.792510,5.137185,-0.329237,0.005853,0.044639,101.000000
-141.250000,949.250000,476.625000,114406.285714,47885.142857,113741.571429,2.735542,2.690904,2.709633,-0.066202,0.152267,-0.867328,0.000000
-80.906250,952.101563,312.578125,1432187.842520,6326517.598425,1324670.204724,6.289550,6.084879,6.356651,0.050275,-0.090853,-0.187052,102.000000
-101.984375,967.937500,283.734375,1172955.685039,1207341.858268,1061183.464567,6.268217,6.343794,6.343402,0.158812,-0.177009,-0.350773,101.000000
-144.210938,977.312500,283.632813,2576371.204724,6645414.803150,2012835.015748,6.685315,6.052140,6.446271,-0.063387,-0.021921,-0.090477,102.000000
-161.492188,954.085938,317.750000,1367467.330709,4371292.779528,1010869.417323,6.214670,6.313711,6.443023,-0.116001,0.125924,-0.012786,102.000000
-102.195313,944.640625,349.507813,1626976.874016,6607147.811024,2303508.149606,6.274299,6.012744,6.337379,0.096319,0.042803,-0.069711,102.000000
-189.148438,888.585938,405.570313,6777920.685039,1766487.740157,2449050.574803,6.436263,6.382294,6.445833,0.323416,-0.495556,-0.311903,101.000000
-382.083333,948.416667,166.416667,231042.454545,72784.272727,141607.545455,3.184539,3.058119,3.264953,0.725033,0.646061,0.879319,0.000000
49.441176,1018.852941,155.970588,111936.636364,244697.242424,604108.878788,4.349692,4.411057,4.203176,0.322774,0.269555,0.466903,102.000000
81.166667,977.333333,55.666667,13045.000000,11140.000000,10916.800000,2.321340,2.126165,2.281545,-0.102564,0.221512,0.918721,0.000000
32.375000,977.890625,259.750000,1194040.440945,247119.086614,1175934.992126,5.925757,6.492401,6.091601,0.300366,-0.277759,-0.542512,101.000000
80.333333,945.000000,383.000000,1612.000000,23148.000000,1407.000000,1.000000,1.000000,1.000000,-0.890880,-0.115123,0.553779,0.000000
-20.029126,962.611650,316.126214,1884236.470588,1374965.647059,646687.882353,5.644437,6.078479,6.156744,0.123995,0.149327,0.203034,102.000000
158.571429,1030.571429,79.000000,2690.000000,7172.333333,13827.333333,2.403673,2.558343,2.522136,0.060217,-0.004569,-0.788897,0.000000
59.101852,994.287037,100.259259,2384849.822430,264618.271028,1713431.850467,5.500690,6.411715,5.757132,-0.144732,-0.069661,-0.652878,101.000000
17.782609,981.967391,277.434783,811178.813187,1273143.417582,587009.142857,5.715433,5.761699,5.810631,0.099345,0.374279,0.102635,102.000000
-57.142857,973.114286,235.285714,568449.705882,127154.529412,191813.529412,4.405960,4.543648,4.342744,-0.296188,-0.462150,0.658952,101.000000
-207.200000,1103.400000,178.000000,338251.000000,36011.500000,14027.500000,1.920048,1.934168,1.981888,0.352068,-0.428410,0.186313,0.000000
12.698413,970.015873,256.571429,1240751.741935,1929384.129032,417268.741935,4.959597,5.151782,5.452093,0.080400,0.343930,-0.023052,102.000000
212.484375,593.101563,701.820313,11014541.070866,7810263.362205,2057624.055118,6.105650,5.638043,6.379167,-0.742442,-0.683327,0.578146,101.000000
459.765625,511.789063,700.976563,1559899.685039,4577372.023622,2039639.614173,6.388368,5.408519,6.213166,-0.395705,-0.775963,0.061051,101.000000
522.492188,549.617188,658.476563,592426.322835,1735869.724409,998345.503937,6.364219,5.628044,6.169011,-0.667829,-0.786166,0.347997,101.000000
475.570313,644.031250,559.281250,2004628.527559,4665906.267717,3854511.244094,6.268854,5.686313,5.892206,-0.685622,-0.844081,0.417556,101.000000
175.265625,654.429688,572.671875,10635849.543307,19471597.220472,7280051.622047,6.097216,6.022952,6.207419,0.535346,-0.415724,-0.768267,101.000000
-168.359375,381.851563,812.195313,6215246.078740,17945418.763780,4148512.370079,6.304434,6.019541,6.308466,0.472003,-0.302290,-0.677878,101.000000
-324.960938,372.195313,864.015625,699818.133858,2979594.196850,976662.141732,6.600369,5.777458,6.386599,0.062653,-0.469643,-0.253056,101.000000
-146.656250,163.132813,834.710938,16908216.314961,17188574.480315,3216888.244094,5.786370,5.406436,6.226715,-0.713545,-0.129682,-0.226882,101.000000
9.601563,-186.656250,895.382813,13523750.984252,4651474.519685,4182338.763780,5.782194,6.006796,6.162195,-0.655142,-0.092086,-0.311603,101.000000
-107.062500,-60.601563,956.203125,3365790.740157,5984028.905512,2002438.771654,6.155688,5.674172,6.331016,-0.565588,0.075320,-0.386284,101.000000
-244.000000,72.500000,965.250000,4130.666667,598.666667,1793.000000,1.552724,1.275743,1.510725,0.590127,-0.605502,-0.254276,0.000000
-218.400000,337.533333,904.346667,337025.675676,1708409.459459,840051.675676,5.708115,5.688094,5.623421,-0.444489,-0.092775,-0.458356,102.000000
-164.500000,712.000000,774.000000,1681.000000,784.000000,784.000000,-0.000000,-0.000000,-0.000000,-1.000000,-1.000000,1.000000,0.000000
-274.015625,605.835938,741.281250,3204001.228346,1329659.519685,1034143.118110,6.432463,6.293139,6.687734,0.236972,-0.174335,0.234618,101.000000
-287.343750,621.109375,726.828125,3625880.062992,1620907.811024,1047128.913386,6.318029,6.167669,6.676338,0.037334,-0.264989,0.297764,101.000000
-68.906250,573.984375,788.257813,4123616.629921,2267533.070866,1230977.503937,6.189821,5.827800,6.448295,-0.213285,-0.579456,0.317724,101.000000
173.781250,580.757813,774.890625,2596771.149606,1514219.330709,1006947.244094,6.176426,5.613963,6.292405,0.744739,-0.710365,-0.758087,101.000000
324.039063,646.062500,702.914063,394460.527559,211443.401575,251017.125984,6.248531,6.312963,6.637892,-0.403334,0.048449,-0.250231,101.000000
242.117188,627.703125,721.281250,3991980.590551,871495.275591,822556.094488,6.284176,6.084598,6.354960,0.538698,-0.491545,-0.737230,101.000000
-0.445313,619.437500,754.531250,5637224.433071,2043048.818898,1532345.322835,6.424427,6.076769,6.544616,0.065139,-0.401187,-0.215507,101.000000
-187.890625,669.320313,709.265625,2054622.204724,1685794.133858,1403413.133858,6.558938,6.180527,6.558320,-0.323684,-0.442995,0.255370,101.000000
-196.695313,777.648438,583.484375,1126304.370079,1368008.748031,2122395.181102,6.324141,5.903725,6.179218,0.817314,-0.884414,-0.824134,101.000000
-69.953125,894.593750,429.492188,2073404.188976,1133661.606299,2224656.118110,6.546658,6.392738,6.429358,0.655927,-0.600127,-0.547303,101.000000
-4.242188,953.164063,335.023438,1097042.133858,527655.866142,833035.015748,6.781785,6.773541,6.751745,0.121326,0.330610,0.258344,101.000000
6.382813,961.945313,323.359375,587909.283465,300343.047244,490757.511811,6.725021,6.743295,6.708702,0.084547,0.185378,0.296054,101.000000
25.773438,953.835938,347.234375,233379.708661,69006.669291,254027.559055,6.666933,6.699289,6.668843,0.157920,-0.035223,0.293886,101.000000
15.453125,945.625000,357.335938,171753.543307,57525.417323,141157.346457,6.738775,6.777422,6.641113,0.202142,0.163846,-0.006612,101.000000
2.718750,945.921875,355.750000,154742.803150,69312.724409,160282.204724,6.765776,6.755497,6.775943,0.125513,0.175146,0.007942,101.000000
-141.671875,834.960938,464.921875,5991315.370079,4082194.952756,2762075.937008,5.945042,5.724408,5.893197,0.907574,-0.866354,-0.890896,101.000000
-373.101563,590.835938,662.757813,4524311.866142,4680856.748031,2301193.566929,6.110290,5.663939,6.041608,0.853538,-0.867511,-0.811969,101.000000
-344.273438,647.796875,611.250000,3319615.929134,7184654.834646,4411045.291339,6.105962,5.738902,5.926950,0.849637,-0.913563,-0.826333,101.000000
-80.023438,873.539063,452.515625,4265575.740157,2868699.519685,1924626.110236,6.096647,5.821888,6.098746,0.572516,-0.793621,-0.495862,101.000000
59.398438,920.781250,411.906250,295664.559055,218825.448819,441292.472441,6.656067,6.466904,6.532946,0.117280,-0.382870,0.084268,101.000000
-18.164063,953.718750,345.484375,1331153.188976,525848.062992,725975.653543,6.023984,6.543525,6.448153,-0.250888,-0.224161,0.223327,101.000000
-82.726563,975.695313,289.781250,640281.629921,480027.330709,393409.385827,6.239416,6.389020,6.575454,-0.069514,0.040189,-0.450943,101.000000
-74.101563,975.515625,268.171875,114312.748031,112460.566929,180413.700787,6.712989,6.613951,6.712890,-0.132237,-0.183865,-0.077921,101.000000
-67.515625,975.343750,263.554688,64193.480315,35875.149606,104274.259843,6.604702,6.802626,6.798799,0.067011,-0.102784,-0.086336,101.000000
-52.953125,973.078125,269.750000,68000.976378,38401.228346,104865.259843,6.555872,6.791502,6.818834,0.138408,0.011396,-0.097207,101.000000
-48.468750,974.023438,266.609375,49085.354331,30450.826772,111521.732283,6.775495,6.728475,6.779363,0.033692,-0.144084,0.007336,101.000000
-52.078125,975.234375,264.984375,48445.700787,30694.771654,92196.251969,6.747468,6.781806,6.822107,-0.111933,-0.152071,-0.000681,101.000000
-51.734375,975.546875,264.664063,33252.755906,26938.173228,89997.661417,6.811602,6.794929,6.807886,-0.062353,0.051102,0.070663,101.000000
-53.187500,976.093750,261.406250,43245.354331,25004.220472,101247.874016,6.775542,6.789286,6.848477,0.011685,-0.056566,-0.153446,101.000000
-51.359375,973.460938,266.757813,51132.944882,28905.629921,124766.228346,6.712154,6.818036,6.690396,-0.015724,-0.158224,-0.220321,101.000000
-52.265625,971.828125,271.171875,33403.937008,28797.196850,120465.354331,6.803298,6.804894,6.769428,-0.055986,-0.049902,-0.087579,101.000000
-56.132813,968.742188,284.601563,167944.811024,101686.921260,280808.496063,6.236111,6.641145,6.620507,-0.144765,0.122085,-0.173515,101.000000
-50.593750,969.000000,291.335938,233972.787402,121396.409449,333292.401575,6.273213,6.564116,6.499746,-0.163345,0.067733,0.018268,101.000000
-43.023438,969.195313,288.664063,102723.456693,65425.251969,213429.976378,6.610133,6.709132,6.627563,-0.201113,-0.087455,0.408660,101.000000
-74.789063,950.671875,312.328125,867018.889764,380974.582677,620693.385827,5.824420,6.282604,6.444958,0.695799,-0.674734,-0.728734,101.000000
-231.523438,810.906250,485.703125,3732477.913386,2940610.393701,3994572.314961,5.898174,5.807551,5.923618,0.824816,-0.909920,-0.769873,101.000000
-334.390625,635.265625,692.757813,1142060.818898,972446.204724,871439.614173,6.322699,6.069277,6.412081,0.232230,-0.748713,0.138420,101.000000
-375.273438,542.976563,746.914063,643696.307087,310893.787402,145706.385827,6.091377,6.135759,6.740237,0.868358,-0.116072,-0.058491,101.000000
-445.320313,494.187500,749.617188,141632.370079,113086.992126,129947.456693,6.603920,6.378310,6.739209,0.522771,-0.247177,-0.231900,101.000000
-390.281250,542.726563,741.812500,591257.070866,484141.787402,142127.874016,6.040100,5.973944,6.812364,0.884866,-0.355168,-0.346291,101.000000
